fulfillment_id,order_id,fulfillment_date,status,warehouse,product_name,product_department,product_category
848629de-fecd-4dc0-b51d-094e110a81f7,86b72144-9200-4555-b295-89aa14fd862a,2024-07-30,Cancelled,ABC Electronics,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
70450e30-87ac-45d1-bff7-87f47f288fb2,2a9ae1ef-2b88-45f1-86bf-89e43c723d6a,2022-02-12,Cancelled,ABC Electronics,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
5b34c407-ea2a-45bc-9130-feb08a2125ae,4b6e5bf1-9f05-461f-9920-a43e4ab0c79b,2020-07-07,Cancelled,ABC Electronics,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
266b9f94-d6fd-4510-8d06-79daa6628805,5253efd4-d5c9-4041-bbaa-88e04bd4cf8a,2020-12-14,Pending,Worldwide Imports,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
4d687440-256c-4d7d-b6f2-d442ce6b5c1c,785fb077-ec1a-4e75-a33c-d009e4654f7c,2024-09-08,Shipped,Elite Retailers,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
4ce71748-8297-46f1-8637-4a3448e1e653,0438ed69-615f-4191-91ad-f70d72a8892b,2020-06-24,Pending,Supreme Goods Inc.,Apple AirPods Max,Electronics,Headphones
c2ccd290-1f35-499d-bdd2-9c3b61635eca,d4878901-da4e-440c-aad4-4bcf13c7336c,2025-05-14,Delivered,Express Shipping Corp.,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
02e0f05b-eee0-4336-93d9-dac06c42e9cf,b20a6041-c74c-4868-bf9d-c1bf0900300f,2024-10-10,Cancelled,Express Shipping Corp.,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
1bd395c3-df38-488e-84d5-dbd6831c538b,1af65f6e-c628-42b5-a228-a9f454b93e42,2024-12-02,Delivered,ABC Electronics,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
f31e3efc-f0b6-4928-a7c6-291c5c4ecb8e,f46d5eef-72f2-4843-b5ef-1c8bcdebad00,2024-02-13,Pending,Express Shipping Corp.,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
923e76dc-ff2e-4e9e-af7f-37e9407d44a8,0a85fa75-02ed-404f-a31e-2d1ce47ee7da,2024-07-22,Shipped,Prime Warehouse Solutions,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
75455b77-8abb-4407-b69c-613792a3bd39,43768062-54f8-4313-8dad-0f6d2f99d6fa,2023-04-11,Delivered,NextGen Logistics,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
e2224014-7a78-4788-99c8-dbc7dd8a9103,a2bd6166-9ad7-4ada-a4b0-c9db69569c7b,2020-10-18,Cancelled,Elite Retailers,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
8bf5e5f9-2d12-48e5-b721-12e5b8f3e04f,2dea796b-a652-44ef-9af3-2d5104771eca,2024-02-10,Pending,Express Shipping Corp.,Apple AirPods Max,Electronics,Headphones
e42df22c-0a93-404c-8cb1-9884bba887d2,5e6fea70-87e1-4227-bdd7-2182992a654b,2022-03-29,Delivered,Supreme Goods Inc.,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
a0b45314-3479-45e2-9b51-8e08aa9e9a58,a4174f7b-f028-41ff-ba80-94d5d92e06d2,2020-04-05,Shipped,Tech Innovations Ltd.,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
9c36627d-f0fe-47e8-96f5-561cfe59aff9,4dd356bd-d5d3-4257-897b-ad5aede282a2,2021-06-22,Delivered,ABC Electronics,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
586749f6-24b2-4507-8e8f-f1d0f518099c,549babef-48a0-494e-911d-af27bec2fbca,2020-03-10,Pending,NextGen Logistics,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
f244d820-90e3-44b1-8653-08f90de1604f,1db236fa-5a58-428a-9324-61e7e36aa739,2021-01-22,Pending,Dynamic Distributors,Apple iPad (10th Generation),Electronics,Tablets
61444a5d-78bd-4e52-8a86-23936cb3fd5f,4dfcf6ba-1d2c-479e-9a5f-189a48938250,2023-08-09,Delivered,Global Logistics Co.,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
5fc62d2e-bb36-4b64-8d6d-7e6b303e3773,5d565091-7a52-434e-b642-ccf9be8deb90,2021-04-11,Delivered,Supreme Goods Inc.,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
e8406c68-8c2e-44f3-bdac-e0476a1d7a1b,c865ed84-b7b7-4b2e-ba35-0d0a407b554f,2020-06-21,Shipped,Dynamic Distributors,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
03d2167b-fe0f-4454-9682-0d8094ba4328,9070d07e-014d-46ee-900a-14362ef8c17e,2022-12-17,Shipped,ABC Electronics,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
8d1d245c-f8c3-4b97-a415-e97e2f18697a,e97c2787-d38c-48be-9ff8-1ad7ebfef5c2,2022-03-10,Pending,Express Shipping Corp.,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
7bc9cffb-d8e3-40ca-a1b7-348c2067f0df,84050e5b-2fc2-4f7a-a622-b67a8fb6fa11,2021-06-13,Shipped,Dynamic Distributors,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
2851c21a-2b7b-44fa-9921-f206b42a904e,012f4677-4c6f-4dcf-8639-716d4379061d,2020-06-01,Cancelled,Express Shipping Corp.,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
0df7110d-9f61-4c35-8826-6ea3102cc341,118470a9-6f99-414f-9572-8a81639fa741,2021-05-05,Pending,Tech Innovations Ltd.,Apple iPad (10th Generation),Electronics,Tablets
11ee6ff7-5cbf-428a-a230-de59a537e42c,8f4991e1-f4bd-431c-88a9-17b4bf6eec2e,2023-05-16,Delivered,Global Logistics Co.,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
3d677f44-25b3-4681-937f-7d1e5a4a4d1a,66d8a112-47bc-4633-9cb6-b20e32f8451e,2023-08-08,Shipped,Supreme Goods Inc.,Apple iPad (10th Generation),Electronics,Tablets
cfb3e1b5-0e6d-4e52-ba66-b90de14f469a,f28b5aa4-7a68-4d98-9f08-9fa89fa69f1e,2021-01-19,Shipped,Prime Warehouse Solutions,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
e3249e1c-21d3-4477-bc28-b2fb1ba3f498,60684fce-0e00-4211-83b6-b3790eebbc75,2025-10-25,Shipped,Prime Warehouse Solutions,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
07b1fbc1-c4fa-4832-af90-97934a0a30b7,72c87e02-52e4-4891-975c-e6fe9f56446a,2024-07-17,Delivered,Global Logistics Co.,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
c31e2fb9-6beb-457a-97d2-12db499c1545,dae94f61-f5bb-4332-8c60-517ba8c2f4dd,2024-09-22,Cancelled,Global Logistics Co.,Apple AirPods Max,Electronics,Headphones
df05845a-ebaa-4475-b25a-e61ab8dd29f6,6ab45dc6-ac1d-41d9-a296-1782b5e51a67,2024-05-11,Shipped,Express Shipping Corp.,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
8e743dd0-2da6-4e55-b2a1-030ce7f4dd85,1c7e380c-4ea8-409f-9230-cc8c6af2a5b4,2021-02-06,Pending,Prime Warehouse Solutions,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
5f69ca6a-ea9b-4f3c-b6a6-1dc78a36ae84,f961c89b-36e5-4772-a6cd-d726d196b069,2020-08-20,Pending,Tech Innovations Ltd.,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
56dc7467-44a0-449b-8f71-74bd1f199073,46ccca9a-124e-4e85-8fee-d4d421f6155c,2022-01-08,Shipped,Express Shipping Corp.,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
743c6779-df12-4abf-8479-99577478903a,1ff92795-98eb-4b2a-aa34-641c91235d80,2024-11-09,Cancelled,Tech Innovations Ltd.,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
74136221-ec64-4d3d-84a9-43197f6ad084,e9fd9ac6-822c-4f73-b774-52154df0df0a,2020-08-24,Shipped,ABC Electronics,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
304881e5-a169-49c4-9af7-a1e3641adb38,ca135283-8636-4918-a340-eabe7515fa9f,2023-08-19,Shipped,NextGen Logistics,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
12ee3b1c-6d18-4aa8-87b9-ff09340cca9a,e4943735-1233-48df-86a3-163c3a427713,2021-04-03,Shipped,Prime Warehouse Solutions,Apple AirPods Max,Electronics,Headphones
12250145-aee8-467a-b86d-2037d90cd231,a59c5d0e-cb66-4155-971e-aabaf7a30b64,2024-10-07,Pending,Dynamic Distributors,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
01e40fd3-e521-433f-916a-859160d82dc1,647cd802-0313-4e3b-ab42-c9bf4693de35,2022-03-17,Pending,Supreme Goods Inc.,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
5f27d052-2261-4436-8d0f-ff8f60432808,449bfb72-bb70-487e-b52b-8cd3d98b3572,2021-04-15,Cancelled,Global Logistics Co.,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
b922e074-5ff4-43c1-894a-bd3e47480bdd,9118b9fb-911e-455c-96c6-bb4d9afe03da,2024-11-10,Delivered,Prime Warehouse Solutions,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
8016d690-27ce-4de4-a6ed-4dc1b3b0f5e8,aac40ddc-93f5-4057-994f-080ed73e88c2,2023-04-27,Pending,Prime Warehouse Solutions,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
9fdbafcc-e0db-4cca-8bd3-e62b459e8677,aea84a23-d2f0-4000-8a55-db05d449c66e,2025-10-02,Delivered,Prime Warehouse Solutions,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
0c08269b-98c7-44bd-a0ff-b8db6ee94402,4da00407-e7b3-4ffc-b2b8-cc97a5538b51,2022-09-19,Cancelled,Global Logistics Co.,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
dbff88db-7f35-434f-bfab-73add4a03ed0,d57ac128-459f-4c8b-84fd-baba0a9b2469,2023-02-07,Cancelled,Elite Retailers,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
a81825e3-3d10-42c7-befb-aa52eb32a466,5ac5f495-daf9-4574-8477-1dd559c79204,2024-04-24,Pending,Express Shipping Corp.,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
7f58fb54-8535-479d-b477-643ec1b6a5fa,6872a4c0-c0d5-4480-9abc-34301b412699,2020-11-02,Pending,Elite Retailers,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
ce2f7410-4457-42ba-9bb4-e5b684ffc91b,45064e55-01f1-4300-b7b1-136b47646941,2022-03-03,Cancelled,Express Shipping Corp.,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
80ed1859-e7ff-4434-9844-1c09bd24b578,e9b596fe-16bc-4fe1-8ef2-3e78fbcf0ab2,2025-06-19,Cancelled,Worldwide Imports,Dyson V15 Detect Plus Cordless Vacuum,Home & Kitchen,Cordless Vacuums
605456f8-8758-461b-8490-4f2e916103bf,a0bb0c31-7778-4e73-a4a3-bde4ed0a7bc7,2024-07-15,Cancelled,NextGen Logistics,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
c77cce8e-e82e-42de-b2b5-7c9c6c8cb9b0,8d3586b5-c1a6-4ea0-ab57-c9ce6c63fb18,2022-04-13,Pending,Elite Retailers,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
296b9491-65bb-4741-abc3-e7c24f3aee84,feea5e63-fd52-4c6d-9395-81c316d717de,2021-09-20,Shipped,Dynamic Distributors,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
cb3385d6-7584-4c84-b7c5-a67252abdc85,7ff738f7-974e-444f-9915-98824000c34a,2020-01-10,Shipped,NextGen Logistics,Breville Barista Express Espresso Machine,Kitchen & Dining,Espresso Machines
01922225-89fa-43d8-b60b-592dd0181ffb,cde08e6c-3697-4ca2-8e2e-7ce3e552afa0,2022-03-17,Delivered,Supreme Goods Inc.,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
3bb0a825-9633-48da-9867-f2887dc88150,ecbfd66c-17fb-4a2f-b81d-64c219429c5f,2020-12-29,Delivered,Dynamic Distributors,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
f2825984-6b3b-43a3-aef9-b6fabf65bc40,224e15c9-43ab-4572-9f29-f08b457f8b66,2021-06-20,Shipped,ABC Electronics,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
d889f79d-36ed-4567-9f20-ed1d68d369cf,23b1034d-044d-4bbb-90e3-9d8a897bee6a,2021-09-04,Delivered,Global Logistics Co.,Apple AirPods Max,Electronics,Headphones
52cdf3b9-3dd2-4210-b3bd-cd66a71c1505,43a55faa-35ad-4934-a37f-a55890f9862f,2024-07-25,Delivered,Express Shipping Corp.,MEATER Plus Long Range Wireless Smart Meat Thermometer,Kitchen & Dining,Meat Thermometers
3c3ee800-77ba-418c-af1e-d9a9a21af7f8,8f474082-51c1-4a7c-bee0-a0a6a8123d0e,2021-09-09,Pending,ABC Electronics,Dyson V15 Detect Plus Cordless Vacuum,Home & Kitchen,Cordless Vacuums
a48b814d-ac23-49b5-9b2b-6e1d4b1db554,2b673f59-867d-4631-ac03-2646364a3a8f,2025-09-26,Pending,Prime Warehouse Solutions,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
2837a392-6c66-49e7-9027-54ff35c20d58,097ae5bb-d3ab-477b-b91b-e3990d033f57,2025-02-05,Shipped,ABC Electronics,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
41307e74-0b39-4ddf-9439-cc42018163df,1459f338-963a-4b95-839f-fa4159962bbc,2025-11-02,Shipped,Tech Innovations Ltd.,Apple iPad (10th Generation),Electronics,Tablets
593993e6-a317-491a-8503-138b55b47f56,30739461-9868-4f14-9056-114375ba2b0c,2024-03-08,Delivered,Tech Innovations Ltd.,Apple AirPods Max,Electronics,Headphones
740eeeed-525f-461b-9733-9ffcd5af3467,bae4fd3d-5f21-41d8-97b7-19c44922b320,2022-11-20,Shipped,Elite Retailers,Apple iPad (10th Generation),Electronics,Tablets
b5a8ce09-a84d-4759-af74-6bc993699dbc,de4fab44-b694-42fd-a2bc-37898fdc3cfd,2023-12-29,Cancelled,ABC Electronics,Beast Mini Blender Plus,Kitchen & Dining,Blenders
4b9bafbc-31e1-4588-ace8-33b903ad8b88,13afa6fd-71b5-4c84-b60e-987f043b8a1c,2024-04-11,Shipped,Dynamic Distributors,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
d624ab3f-1852-44ad-afdd-28a36068de6b,a4603b1f-c186-4d02-95c4-0a373198e6b8,2025-06-07,Pending,Supreme Goods Inc.,Zulay Powerful Milk Frother,Kitchen & Dining,Milk Frothers
bc2759eb-7922-4b36-ad7c-9da0ae72ed91,9529685d-64cf-4202-a337-369398af0622,2025-06-06,Delivered,Dynamic Distributors,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,Health & Household,Water Bottles
51257551-57fd-4e3e-a892-6aa96503da5f,2f12e071-2674-4462-98b6-e54f11b575d2,2023-08-03,Delivered,Global Logistics Co.,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
429df9d3-0728-4f0a-9fa0-94353a15236d,9b9bb005-ef39-405b-b51d-03e1111ab0d2,2024-01-26,Shipped,Prime Warehouse Solutions,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
d51b0803-3085-4f0b-a2af-348593cef3be,a5f12c93-ae17-4ee7-84df-10917cf563b3,2025-07-15,Delivered,Express Shipping Corp.,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
b9b43a93-1343-4572-97db-a9b68416388a,3fb5f221-2d00-4404-8d4e-117d16364fc8,2024-02-08,Cancelled,Tech Innovations Ltd.,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
7e1d61ff-439a-4857-aec4-d5a1f8256dac,2c0e3d19-511d-44e0-bfcb-ff75def1a677,2020-05-06,Pending,Prime Warehouse Solutions,Mielle Rosemary Mint Growth Oil,Beauty & Personal Care,Hair Oils
00242b7f-12ae-48e9-8186-444b5b994f82,fd09de04-2d8f-423d-95cf-22b4561d9c58,2022-03-30,Pending,Supreme Goods Inc.,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
9907548f-be3a-4a44-bc7b-8e64ebb50a99,3e1b3a8d-3f34-4456-85f9-f913943f680f,2022-05-30,Delivered,Tech Innovations Ltd.,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
c0293a32-58f3-47e6-8064-a68a2afd9a48,be1aa78f-4d46-4eb3-8db7-deadf5c302ca,2020-01-19,Pending,Global Logistics Co.,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
98227b54-a7e0-4a93-90d1-b06081ca185e,a7b7a0fe-6451-4115-b56a-96dbe4c5b49a,2025-08-13,Delivered,Supreme Goods Inc.,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
cbd94797-b099-4a6f-8561-00aeb303220b,958963c1-3a8d-4fe5-a484-6dfb88308356,2021-01-01,Cancelled,Express Shipping Corp.,Hero Cosmetics Mighty Patch Original,Beauty & Personal Care,Acne Treatments
c0acd044-a070-4bc3-be2f-888119f295b3,de665ff2-70ee-4b3a-8bbb-dd878ceeccf9,2023-11-01,Pending,Prime Warehouse Solutions,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
87f90b51-188e-4a10-879f-848d0b8b91bf,efa5d1c3-1141-47fe-9b8a-883dd8c3de4e,2022-11-08,Cancelled,Elite Retailers,Apple AirPods Max,Electronics,Headphones
a5290f96-200c-43be-94c2-fe2743e05d7c,d4fb6a69-6ca9-4094-bdb6-98ed9bf9a8e4,2020-03-23,Shipped,Supreme Goods Inc.,KitchenAid 5-Quart Tilt Head Stand Mixer,Kitchen & Dining,Stand Mixers
f7f72ae6-6ef6-4dec-830b-62fa4ae1424f,a3da50f2-0870-4c5c-bc3a-f9bd59b6748a,2025-09-04,Delivered,ABC Electronics,Dyson V15 Detect Plus Cordless Vacuum,Home & Kitchen,Cordless Vacuums
7a12b180-5809-4aa3-b5f4-f14d819c27ad,9d9e36b1-548e-4b6e-8a7d-1faff3815219,2022-09-27,Pending,Tech Innovations Ltd.,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
928afdd8-3909-4b55-bdb7-a11b33e4b302,92c209e7-ba3a-4158-8191-0306169309e6,2022-03-10,Cancelled,Supreme Goods Inc.,Mielle Rosemary Mint Growth Oil,Beauty & Personal Care,Hair Oils
2054852b-2cb5-4e9c-8259-acc0933ae4e8,1ea8dbc2-8909-40c4-8099-2bd95fa0ff13,2022-07-23,Cancelled,Prime Warehouse Solutions,Apple AirPods Max,Electronics,Headphones
b0595be8-241c-4c82-92f5-b6136d4441d4,8f12cb3b-3059-4295-bd71-3e41a97ecc08,2022-10-28,Cancelled,Elite Retailers,essence Lash Princess False Lash Effect Mascara,Beauty & Personal Care,Mascaras
bc317191-e7a9-40d0-a996-08ddebde3cc0,c1a01097-890b-4b31-b7bf-e259cbe91dde,2021-05-13,Delivered,Prime Warehouse Solutions,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
9789259e-6b3a-438d-a450-d08637484eaa,202e179a-7144-494e-9656-f69aaae188a5,2023-07-21,Delivered,Elite Retailers,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
2ad88f67-4cbe-43db-a12f-d389680715d8,07d649a3-e088-4c99-972c-d0c24622646f,2020-04-04,Cancelled,Prime Warehouse Solutions,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
d4897152-9e87-4b0b-b8f7-5bc8dc35f751,e7bb56b5-9810-4fc6-ad34-1fb356d76c49,2025-07-20,Cancelled,Dynamic Distributors,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
a1492872-00fa-4507-a599-f0711f676c63,a9f99f57-1bd4-4ef6-9d78-74c3ab110584,2021-01-02,Pending,Prime Warehouse Solutions,Apple AirPods Max,Electronics,Headphones
6fada0fd-7585-4921-b48c-1bdc8e2faabe,a2350e23-0480-4787-9081-84e830236eb2,2023-02-05,Cancelled,Global Logistics Co.,Mielle Rosemary Mint Growth Oil,Beauty & Personal Care,Hair Oils
62603878-2de2-4ecc-b5b5-f384b3184b8e,5815decc-4b94-4833-89f8-d4715ff077cd,2022-06-26,Shipped,ABC Electronics,Beast Mini Blender Plus,Kitchen & Dining,Blenders
6eb6088b-d583-47e3-9472-38481f6d949e,2c7c5196-abdd-4a13-8e77-4f3a3e630bc0,2025-03-20,Pending,Worldwide Imports,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
d6891c7c-11a8-4a30-af60-2b2fa9cb0064,22dbe88a-5e42-4381-b35e-8872540d3b3f,2025-04-16,Shipped,Worldwide Imports,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
1e02e8b5-48fd-4c62-869f-d1e844cebfd6,b1a2b9e8-22da-44f7-9dd6-ef82ea972d92,2025-06-10,Pending,NextGen Logistics,Zulay Powerful Milk Frother,Kitchen & Dining,Milk Frothers
7ec5b4c0-2963-4dbe-9268-2af59e88a421,c03a7bc1-07ad-47e5-8830-281f798ebfb5,2024-07-05,Shipped,Dynamic Distributors,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
5accc1b7-1e26-48d2-8a3f-a7e5196a7dc1,4cacd1f8-0eee-4234-8f2a-a384d9125829,2020-02-22,Cancelled,Supreme Goods Inc.,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
b754e7bb-fe32-47b1-9ad8-f4f687766f6f,e7117de9-83da-4e39-a76a-f1b2c0028bf3,2022-02-06,Delivered,NextGen Logistics,Le Creuset Stoneware Mugs,Kitchen & Dining,Mugs
dfab2152-4830-4f72-9169-5cdcd6f9bea3,2dfc6abb-8929-43f4-b16d-0074cc823c25,2020-03-03,Delivered,NextGen Logistics,Zulay Powerful Milk Frother,Kitchen & Dining,Milk Frothers
d413e630-aedf-40fa-a82c-a757f5809f3c,23b2ede2-f98f-4838-8125-16f98c63a0d7,2024-02-01,Shipped,Dynamic Distributors,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
67d4c7b1-6411-468e-bf41-1f2e12b7e10c,c3c26625-8ef2-4b49-9245-ec2e3b6aa1d7,2023-01-22,Pending,Prime Warehouse Solutions,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
9c219d28-ec4c-45a0-8f46-36204e940c69,3b0628b7-df40-4e42-ba8e-857e15a3f9f4,2023-12-31,Delivered,Express Shipping Corp.,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
f8d59d40-4e43-4024-a835-6dd62735f9c6,48c57d00-5c20-4637-9fbc-df503b4e2a70,2025-04-06,Shipped,Express Shipping Corp.,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
0d13b28c-9ce3-4a8f-a7a2-a66c148c78ce,b0125a39-59f9-4f30-89a2-3e5c43714a3e,2025-01-25,Delivered,Tech Innovations Ltd.,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
ad43d388-cb4b-4463-8001-c989c276ef1d,79f451c4-1147-42e6-b83a-fdc7ec70c3b8,2024-10-23,Delivered,Prime Warehouse Solutions,Sol De Janeiro Hair & Body Fragrance Mist,Beauty & Personal Care,Body Mists
e8540c3f-64cd-4784-983e-8d5a279c77a3,c59e73e6-687a-443e-bc95-a819d0dc8683,2021-01-12,Pending,NextGen Logistics,Zulay Powerful Milk Frother,Kitchen & Dining,Milk Frothers
28424f43-ca9d-49ca-9812-bfd5708323ec,d81a93f9-79e6-4c00-be68-f4b742446f0f,2022-05-22,Pending,Prime Warehouse Solutions,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
a147d9d9-15b3-4e57-83db-27016c954180,736eba88-9b83-4d74-9fb4-fdfa8574c0ba,2021-03-09,Pending,Prime Warehouse Solutions,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
c7cf4592-47f0-4dad-9bd4-f6c1b600cc3a,774b93af-0efa-4a5e-9025-fe5ba281d07b,2022-09-23,Delivered,Elite Retailers,Chom Chom Roller Pet Hair Remover,Pet Supplies,Pet Hair Removers
29e07e3f-df0e-4e93-9c8e-bc28fb0a817d,847884a7-4e06-4a88-9b94-79bf5f0a095f,2024-05-23,Delivered,Tech Innovations Ltd.,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
74ce36f2-3dd1-47fa-afed-630a3ed38da5,e801db5e-9a57-4e92-8b2e-3ff3095bb0cc,2021-08-01,Shipped,ABC Electronics,iRobot Roomba 692 Robot Vacuum,Home & Kitchen,Robot Vacuums
f71ab18d-af3c-4102-82ca-62dab7960b13,5b71582f-f25d-415c-a2e5-3bf1b17a1a14,2024-12-09,Shipped,NextGen Logistics,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
72240fe6-7140-4e45-b914-c4fda95051c1,dd9c0fa7-4947-4952-96ec-f21055ee1a4b,2023-08-12,Cancelled,Supreme Goods Inc.,Beast Mini Blender Plus,Kitchen & Dining,Blenders
fd3ea43f-d8a3-49f8-8bf0-8de59ff32d0f,e8686477-0824-432b-89f3-d6403f9da448,2021-04-23,Delivered,Express Shipping Corp.,Beckham Hotel Collection Bed Pillows,Home & Kitchen,Bed Pillows
2f28bceb-a587-428d-94d8-bc845bc4305d,e351ddeb-e9ad-44fb-9006-d03548e16966,2022-03-18,Pending,Worldwide Imports,Lumineux Teeth Whitening Strips,Health & Household,Teeth Whitening
025b77e3-e5a8-4d2c-967e-77a1316904f6,490e81db-cda3-444b-80cb-001aa5445099,2020-03-07,Delivered,Dynamic Distributors,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,Home & Kitchen,Carpet Cleaners
1b6b0a0e-0034-4aec-a297-d8e696348a32,095898a6-89ba-41c6-a6ec-680aea8c4d3d,2024-01-26,Pending,Express Shipping Corp.,COSRX Snail Mucin 96% Power Repairing Essence,Beauty & Personal Care,Facial Serums
