inventory_id,product_name,quantity,warehouse,last_updated,inventory_cost_per_unit,product_department,product_category
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,40,Express Shipping Corp.,2023-03-23,293.35,Health & Household,Teeth Whitening
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,499,Elite Retailers,2023-08-11,132.91,Home & Kitchen,Cordless Vacuums
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,241,Elite Retailers,2021-05-01,13.09,Kitchen & Dining,Stand Mixers
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,378,Prime Warehouse Solutions,2024-05-04,380.45,Beauty & Personal Care,Facial Serums
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,266,Dynamic Distributors,2023-05-30,163.96,Beauty & Personal Care,Acne Treatments
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,474,Global Logistics Co.,2020-08-07,16.97,Health & Household,Water Bottles
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,10,Supreme Goods Inc.,2025-12-30,196.21,Pet Supplies,Pet Hair Removers
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,177,Dynamic Distributors,2022-08-01,386.48,Home & Kitchen,Cordless Vacuums
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,155,Tech Innovations Ltd.,2024-08-25,369.85,Home & Kitchen,Robot Vacuums
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,342,Elite Retailers,2020-12-01,394.48,Beauty & Personal Care,Acne Treatments
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,400,ABC Electronics,2022-10-06,314.55,Beauty & Personal Care,Hair Oils
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,79,Supreme Goods Inc.,2022-02-24,55.93,Home & Kitchen,Cordless Vacuums
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,257,ABC Electronics,2022-10-08,125.75,Kitchen & Dining,Mugs
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,143,Express Shipping Corp.,2021-12-05,22.45,Kitchen & Dining,Milk Frothers
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,251,Global Logistics Co.,2020-02-03,432.0,Pet Supplies,Pet Hair Removers
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),294,Express Shipping Corp.,2024-08-28,400.08,Electronics,Tablets
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,446,Supreme Goods Inc.,2025-06-20,473.92,Home & Kitchen,Cordless Vacuums
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,16,Prime Warehouse Solutions,2021-04-24,100.69,Kitchen & Dining,Stand Mixers
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,262,Prime Warehouse Solutions,2025-07-17,237.08,Kitchen & Dining,Milk Frothers
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,426,Supreme Goods Inc.,2024-04-04,103.48,Home & Kitchen,Robot Vacuums
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,189,Prime Warehouse Solutions,2021-09-03,70.92,Beauty & Personal Care,Facial Serums
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,40,Worldwide Imports,2023-05-16,228.32,Kitchen & Dining,Espresso Machines
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,273,Worldwide Imports,2020-01-20,119.76,Home & Kitchen,Robot Vacuums
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,175,Tech Innovations Ltd.,2020-01-19,206.66,Pet Supplies,Pet Hair Removers
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,96,Express Shipping Corp.,2021-10-08,239.31,Beauty & Personal Care,Acne Treatments
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,152,Prime Warehouse Solutions,2021-01-27,223.28,Beauty & Personal Care,Body Mists
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,132,Elite Retailers,2023-07-30,490.64,Beauty & Personal Care,Acne Treatments
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,479,Elite Retailers,2024-08-10,162.51,Kitchen & Dining,Blenders
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),27,Worldwide Imports,2023-05-24,208.91,Electronics,Tablets
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,419,Worldwide Imports,2025-05-13,22.01,Kitchen & Dining,Espresso Machines
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,463,Supreme Goods Inc.,2025-03-19,202.47,Beauty & Personal Care,Acne Treatments
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),363,Tech Innovations Ltd.,2023-01-12,221.12,Electronics,Tablets
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,7,Global Logistics Co.,2023-08-04,461.53,Beauty & Personal Care,Body Mists
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,336,Tech Innovations Ltd.,2025-08-05,163.44,Health & Household,Water Bottles
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,277,Worldwide Imports,2025-07-14,359.65,Beauty & Personal Care,Mascaras
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),208,Supreme Goods Inc.,2022-05-04,85.35,Electronics,Tablets
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,129,Express Shipping Corp.,2021-10-28,332.43,Beauty & Personal Care,Acne Treatments
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,228,Global Logistics Co.,2021-05-01,105.3,Kitchen & Dining,Meat Thermometers
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,128,ABC Electronics,2022-04-15,497.44,Beauty & Personal Care,Acne Treatments
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,143,Supreme Goods Inc.,2020-06-24,229.39,Beauty & Personal Care,Acne Treatments
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,212,ABC Electronics,2024-07-24,296.83,Home & Kitchen,Carpet Cleaners
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,383,ABC Electronics,2022-06-29,422.44,Kitchen & Dining,Meat Thermometers
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,413,Elite Retailers,2023-11-08,239.03,Electronics,Headphones
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,250,Elite Retailers,2024-07-17,208.25,Kitchen & Dining,Stand Mixers
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),167,Supreme Goods Inc.,2022-11-19,480.74,Electronics,Tablets
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,39,Express Shipping Corp.,2021-06-12,419.1,Electronics,Headphones
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,111,Express Shipping Corp.,2020-02-06,426.53,Kitchen & Dining,Meat Thermometers
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,479,Worldwide Imports,2025-07-28,242.93,Pet Supplies,Pet Hair Removers
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,418,Prime Warehouse Solutions,2021-01-22,50.03,Kitchen & Dining,Milk Frothers
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,414,Supreme Goods Inc.,2023-11-22,486.23,Electronics,Headphones
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,200,Prime Warehouse Solutions,2020-10-17,148.54,Beauty & Personal Care,Hair Oils
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,38,ABC Electronics,2022-09-22,384.89,Beauty & Personal Care,Body Mists
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,356,NextGen Logistics,2020-12-15,170.15,Health & Household,Water Bottles
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,11,NextGen Logistics,2024-10-13,390.07,Home & Kitchen,Bed Pillows
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,327,Express Shipping Corp.,2020-04-29,376.06,Health & Household,Water Bottles
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,478,Prime Warehouse Solutions,2021-10-23,359.15,Home & Kitchen,Robot Vacuums
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,122,Tech Innovations Ltd.,2020-06-29,214.21,Home & Kitchen,Cordless Vacuums
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,405,Elite Retailers,2022-08-02,122.59,Home & Kitchen,Robot Vacuums
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),19,Tech Innovations Ltd.,2024-05-12,23.87,Electronics,Tablets
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,167,Tech Innovations Ltd.,2020-12-18,462.36,Home & Kitchen,Bed Pillows
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,304,Tech Innovations Ltd.,2022-05-11,290.93,Kitchen & Dining,Stand Mixers
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,104,Express Shipping Corp.,2020-04-22,38.83,Beauty & Personal Care,Acne Treatments
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,206,Tech Innovations Ltd.,2023-09-11,118.48,Electronics,Headphones
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,284,ABC Electronics,2021-01-15,226.74,Beauty & Personal Care,Acne Treatments
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,105,Global Logistics Co.,2024-11-04,349.76,Home & Kitchen,Cordless Vacuums
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,69,Supreme Goods Inc.,2024-11-28,266.71,Home & Kitchen,Bed Pillows
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,146,Worldwide Imports,2022-12-06,450.71,Kitchen & Dining,Mugs
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,60,Prime Warehouse Solutions,2021-06-29,38.05,Electronics,Headphones
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,142,ABC Electronics,2020-12-27,375.92,Beauty & Personal Care,Hair Oils
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,111,Supreme Goods Inc.,2020-01-17,12.48,Beauty & Personal Care,Mascaras
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,94,NextGen Logistics,2022-04-25,459.14,Home & Kitchen,Cordless Vacuums
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,35,Elite Retailers,2021-07-23,92.3,Kitchen & Dining,Blenders
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,404,Dynamic Distributors,2025-01-11,414.07,Pet Supplies,Pet Hair Removers
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,234,Supreme Goods Inc.,2023-04-01,63.92,Kitchen & Dining,Mugs
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),460,Tech Innovations Ltd.,2022-10-30,344.95,Electronics,Tablets
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,280,Express Shipping Corp.,2024-09-27,308.81,Health & Household,Teeth Whitening
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,310,Supreme Goods Inc.,2024-12-15,23.23,Kitchen & Dining,Espresso Machines
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,470,Worldwide Imports,2022-09-20,184.91,Beauty & Personal Care,Facial Serums
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,386,Elite Retailers,2024-09-01,457.75,Beauty & Personal Care,Body Mists
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,191,ABC Electronics,2024-01-06,43.13,Kitchen & Dining,Espresso Machines
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,272,Tech Innovations Ltd.,2022-11-24,152.71,Home & Kitchen,Bed Pillows
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,441,Prime Warehouse Solutions,2025-05-15,219.83,Home & Kitchen,Bed Pillows
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,1,Worldwide Imports,2022-03-15,273.79,Home & Kitchen,Carpet Cleaners
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,481,Worldwide Imports,2025-07-09,412.63,Beauty & Personal Care,Body Mists
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,392,Global Logistics Co.,2020-01-04,214.75,Home & Kitchen,Carpet Cleaners
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,359,Express Shipping Corp.,2024-08-07,57.01,Home & Kitchen,Cordless Vacuums
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,341,Worldwide Imports,2023-10-09,384.3,Beauty & Personal Care,Facial Serums
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,350,Dynamic Distributors,2025-03-27,201.73,Beauty & Personal Care,Facial Serums
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,143,Prime Warehouse Solutions,2023-12-14,272.37,Beauty & Personal Care,Body Mists
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,386,Dynamic Distributors,2023-02-18,168.62,Pet Supplies,Pet Hair Removers
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,70,Supreme Goods Inc.,2022-01-12,239.33,Pet Supplies,Pet Hair Removers
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,427,ABC Electronics,2024-10-25,379.16,Kitchen & Dining,Blenders
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,104,NextGen Logistics,2022-11-14,46.77,Health & Household,Teeth Whitening
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,23,Express Shipping Corp.,2023-09-18,382.04,Kitchen & Dining,Mugs
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,177,ABC Electronics,2025-01-19,21.06,Beauty & Personal Care,Acne Treatments
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,251,Express Shipping Corp.,2024-08-29,460.94,Electronics,Headphones
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,385,NextGen Logistics,2024-04-08,441.14,Home & Kitchen,Bed Pillows
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,398,Dynamic Distributors,2022-05-21,203.25,Electronics,Headphones
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,402,Tech Innovations Ltd.,2022-01-29,173.73,Pet Supplies,Pet Hair Removers
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,302,Dynamic Distributors,2021-09-30,380.47,Electronics,Headphones
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,407,NextGen Logistics,2024-06-11,108.88,Beauty & Personal Care,Hair Oils
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,347,Tech Innovations Ltd.,2025-10-27,492.63,Beauty & Personal Care,Body Mists
559d4572-d099-4bd5-8102-852fce2140bd,Hero Cosmetics Mighty Patch Original,231,Supreme Goods Inc.,2022-05-29,108.13,Beauty & Personal Care,Acne Treatments
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,334,Supreme Goods Inc.,2021-02-02,16.5,Kitchen & Dining,Mugs
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,300,Dynamic Distributors,2020-09-15,130.05,Health & Household,Water Bottles
d9960380-255e-41de-a4c4-62d9780c3090,Chom Chom Roller Pet Hair Remover,125,Tech Innovations Ltd.,2025-09-10,230.69,Pet Supplies,Pet Hair Removers
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,265,Dynamic Distributors,2024-11-08,260.94,Home & Kitchen,Cordless Vacuums
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,293,Elite Retailers,2021-10-09,113.16,Kitchen & Dining,Blenders
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,29,Global Logistics Co.,2025-11-10,74.98,Beauty & Personal Care,Hair Oils
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,138,Worldwide Imports,2023-10-13,35.85,Beauty & Personal Care,Mascaras
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,192,Global Logistics Co.,2020-07-11,160.69,Health & Household,Water Bottles
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,247,NextGen Logistics,2023-01-14,103.39,Beauty & Personal Care,Mascaras
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,103,Tech Innovations Ltd.,2025-01-19,207.12,Kitchen & Dining,Meat Thermometers
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,48,Prime Warehouse Solutions,2020-03-13,430.77,Kitchen & Dining,Espresso Machines
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,330,Global Logistics Co.,2022-07-23,141.02,Electronics,Headphones
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,207,Prime Warehouse Solutions,2025-12-23,249.37,Home & Kitchen,Robot Vacuums
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,77,ABC Electronics,2022-12-29,204.61,Kitchen & Dining,Milk Frothers
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,437,ABC Electronics,2022-07-19,285.53,Electronics,Headphones
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,322,Elite Retailers,2024-01-20,162.97,Beauty & Personal Care,Body Mists
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,473,Global Logistics Co.,2025-04-05,72.69,Kitchen & Dining,Mugs
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,26,Tech Innovations Ltd.,2023-04-06,268.79,Health & Household,Teeth Whitening
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,314,Elite Retailers,2023-10-29,275.82,Kitchen & Dining,Meat Thermometers
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,61,Elite Retailers,2025-10-18,88.18,Health & Household,Teeth Whitening
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,168,Tech Innovations Ltd.,2025-11-15,92.12,Beauty & Personal Care,Facial Serums
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),197,Elite Retailers,2021-12-30,416.15,Electronics,Tablets
7ab6b3d3-260c-4775-971c-256e1ff8013e,KitchenAid 5-Quart Tilt Head Stand Mixer,88,Prime Warehouse Solutions,2021-10-14,110.97,Kitchen & Dining,Stand Mixers
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,315,Tech Innovations Ltd.,2025-12-16,156.98,Home & Kitchen,Cordless Vacuums
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,151,Worldwide Imports,2021-10-18,91.87,Electronics,Headphones
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,413,Worldwide Imports,2024-03-10,446.44,Home & Kitchen,Bed Pillows
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,114,Global Logistics Co.,2022-07-13,227.05,Health & Household,Water Bottles
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,161,Worldwide Imports,2020-09-17,363.38,Health & Household,Teeth Whitening
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,389,Elite Retailers,2024-04-24,431.69,Home & Kitchen,Carpet Cleaners
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,33,Dynamic Distributors,2025-07-04,106.81,Kitchen & Dining,Espresso Machines
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,451,Express Shipping Corp.,2022-12-10,303.82,Beauty & Personal Care,Mascaras
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,428,Elite Retailers,2023-03-18,393.26,Kitchen & Dining,Blenders
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,94,Global Logistics Co.,2024-11-26,496.35,Kitchen & Dining,Espresso Machines
57bbe7ae-3f10-40b9-822c-f9ec5faf7704,Apple AirPods Max,201,Tech Innovations Ltd.,2021-11-04,99.07,Electronics,Headphones
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,125,ABC Electronics,2020-03-05,170.91,Health & Household,Water Bottles
f64f0420-0bd6-48a2-a1e2-ee6b95104c81,MEATER Plus Long Range Wireless Smart Meat Thermometer,480,Express Shipping Corp.,2025-02-11,125.79,Kitchen & Dining,Meat Thermometers
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,446,Global Logistics Co.,2025-05-15,442.19,Kitchen & Dining,Milk Frothers
181afb82-426a-4a67-919e-582dc9e517cf,Bissell Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner,41,Supreme Goods Inc.,2021-08-06,361.94,Home & Kitchen,Carpet Cleaners
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,465,Express Shipping Corp.,2022-01-21,145.2,Health & Household,Teeth Whitening
73691721-db11-4892-9fef-b6edcf31724e,essence Lash Princess False Lash Effect Mascara,129,Supreme Goods Inc.,2022-03-04,97.02,Beauty & Personal Care,Mascaras
236f040a-d61d-42f9-9fcd-85a045c3b647,Dyson V15 Detect Plus Cordless Vacuum,289,NextGen Logistics,2024-04-09,165.81,Home & Kitchen,Cordless Vacuums
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,270,NextGen Logistics,2025-11-22,311.93,Beauty & Personal Care,Hair Oils
27f43327-78d8-4374-ba8e-d9dbb5f57aa8,Lumineux Teeth Whitening Strips,364,NextGen Logistics,2020-08-29,346.42,Health & Household,Teeth Whitening
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,284,Prime Warehouse Solutions,2020-01-28,482.13,Kitchen & Dining,Espresso Machines
2b5f95df-08db-4588-a235-b469b2fe4104,iRobot Roomba 692 Robot Vacuum,21,Prime Warehouse Solutions,2020-07-30,99.31,Home & Kitchen,Robot Vacuums
9a56214f-d993-416a-8d51-253c1408ebd1,COSRX Snail Mucin 96% Power Repairing Essence,209,NextGen Logistics,2022-09-07,158.02,Beauty & Personal Care,Facial Serums
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,334,NextGen Logistics,2025-08-19,106.1,Beauty & Personal Care,Hair Oils
5434b038-f7c4-4bf0-8cd9-ccd717a0de63,Beast Mini Blender Plus,382,Elite Retailers,2024-06-03,162.61,Kitchen & Dining,Blenders
1bbed807-cd24-4063-bead-639f2da9e007,Apple iPad (10th Generation),87,Supreme Goods Inc.,2023-07-06,250.6,Electronics,Tablets
30c4fbac-e4d8-4abc-ba0c-b7aafa7fd438,Sol De Janeiro Hair & Body Fragrance Mist,11,Global Logistics Co.,2023-05-21,325.55,Beauty & Personal Care,Body Mists
46151bab-d274-4cf0-9d6e-b1790f27707d,Le Creuset Stoneware Mugs,186,Dynamic Distributors,2024-12-02,152.26,Kitchen & Dining,Mugs
1de39368-ad4a-4211-baf4-e310e1a3fa36,Mielle Rosemary Mint Growth Oil,238,Express Shipping Corp.,2021-07-06,31.85,Beauty & Personal Care,Hair Oils
826a2bd5-2201-4475-a9d0-fffcd18c4cee,Owala 40-ounce FreeSip Insulated Stainless Steel Water Bottle,305,Prime Warehouse Solutions,2022-07-14,162.3,Health & Household,Water Bottles
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,192,Express Shipping Corp.,2025-08-22,36.16,Kitchen & Dining,Milk Frothers
9a6ff0e9-7de5-4643-b0d0-53f9b947e2b8,Breville Barista Express Espresso Machine,322,ABC Electronics,2023-04-13,158.5,Kitchen & Dining,Espresso Machines
287ab2f2-431c-479e-9f5d-89e3010ce451,Zulay Powerful Milk Frother,44,Worldwide Imports,2020-12-28,273.78,Kitchen & Dining,Milk Frothers
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,289,Supreme Goods Inc.,2021-12-13,484.96,Home & Kitchen,Bed Pillows
144142a8-235a-4ac6-b2c5-edd73fac87d2,Beckham Hotel Collection Bed Pillows,84,NextGen Logistics,2024-05-03,245.75,Home & Kitchen,Bed Pillows
